metric,value,old_lad_code,new_lad_code,lsoa_code,csp_code
assigned_lsoa,4,,,E01022489,E22000374
assigned_lsoa,2,,,E01022490,E22000374
assigned_lsoa,9,,,E01022491,E22000374
assigned_lsoa,7,,,E01022492,E22000374
assigned_lsoa,5,,,E01022493,E22000374
assigned_lsoa,33,,,E01022494,E22000374
assigned_lsoa,2,,,E01022495,E22000374
assigned_lsoa,9,,,E01022497,E22000374
assigned_lsoa,2,,,E01022498,E22000374
assigned_lsoa,2,,,E01022499,E22000374
assigned_lsoa,1,,,E01022500,E22000374
assigned_lsoa,13,,,E01022502,E22000374
assigned_lsoa,93,,,E01022503,E22000374
assigned_lsoa,7,,,E01022504,E22000374
assigned_lsoa,18,,,E01022505,E22000374
assigned_lsoa,2,,,E01022506,E22000374
assigned_lsoa,12,,,E01022507,E22000374
assigned_lsoa,2,,,E01022509,E22000374
assigned_lsoa,2,,,E01022510,E22000374
assigned_lsoa,4,,,E01022511,E22000374
assigned_lsoa,2,,,E01022512,E22000374
assigned_lsoa,8,,,E01022513,E22000374
assigned_lsoa,1,,,E01022514,E22000374
assigned_lsoa,55,,,E01022515,E22000374
assigned_lsoa,23,,,E01022516,E22000374
assigned_lsoa,3,,,E01022517,E22000374
assigned_lsoa,10,,,E01022518,E22000374
assigned_lsoa,6,,,E01022519,E22000374
assigned_lsoa,4,,,E01022520,E22000374
assigned_lsoa,7,,,E01022521,E22000374
assigned_lsoa,3,,,E01022522,E22000374
assigned_lsoa,27,,,E01022523,E22000374
assigned_lsoa,16,,,E01022524,E22000374
assigned_lsoa,26,,,E01022525,E22000374
assigned_lsoa,30,,,E01022527,E22000374
assigned_lsoa,5,,,E01022528,E22000374
assigned_lsoa,13,,,E01022529,E22000374
assigned_lsoa,3,,,E01022530,E22000374
assigned_lsoa,3,,,E01022531,E22000374
assigned_lsoa,40,,,E01022532,E22000374
assigned_lsoa,6,,,E01022533,E22000374
assigned_lsoa,19,,,E01022534,E22000374
assigned_lsoa,4,,,E01022535,E22000374
assigned_lsoa,5,,,E01022536,E22000374
assigned_lsoa,1,,,E01022537,E22000374
assigned_lsoa,5,,,E01022539,E22000374
assigned_lsoa,16,,,E01022540,E22000374
assigned_lsoa,7,,,E01022542,E22000374
assigned_lsoa,9,,,E01022543,E22000374
assigned_lsoa,7,,,E01022547,E22000374
assigned_lsoa,6,,,E01022548,E22000374
assigned_lsoa,26,,,E01022549,E22000374
assigned_lsoa,35,,,E01022550,E22000374
assigned_lsoa,42,,,E01022551,E22000374
assigned_lsoa,6,,,E01022552,E22000374
assigned_lsoa,7,,,E01022553,E22000374
assigned_lsoa,8,,,E01022554,E22000374
assigned_lsoa,12,,,E01022555,E22000374
assigned_lsoa,27,,,E01022556,E22000374
assigned_lsoa,9,,,E01022557,E22000374
assigned_lsoa,4,,,E01022558,E22000374
assigned_lsoa,3,,,E01022559,E22000374
assigned_lsoa,4,,,E01022560,E22000374
assigned_lsoa,5,,,E01022561,E22000374
assigned_lsoa,4,,,E01022562,E22000374
assigned_lsoa,4,,,E01022563,E22000374
assigned_lsoa,8,,,E01022564,E22000374
assigned_lsoa,3,,,E01022565,E22000374
assigned_lsoa,6,,,E01022566,E22000374
assigned_lsoa,13,,,E01022567,E22000374
assigned_lsoa,33,,,E01022568,E22000374
assigned_lsoa,13,,,E01022569,E22000374
assigned_lsoa,3,,,E01022570,E22000374
assigned_lsoa,6,,,E01022571,E22000110
assigned_lsoa,6,,,E01022572,E22000110
assigned_lsoa,34,,,E01022573,E22000110
assigned_lsoa,8,,,E01022574,E22000110
assigned_lsoa,8,,,E01022575,E22000110
assigned_lsoa,36,,,E01022576,E22000110
assigned_lsoa,24,,,E01022577,E22000110
assigned_lsoa,9,,,E01022579,E22000110
assigned_lsoa,7,,,E01022580,E22000110
assigned_lsoa,4,,,E01022581,E22000110
assigned_lsoa,3,,,E01022582,E22000110
assigned_lsoa,2,,,E01022583,E22000110
assigned_lsoa,2,,,E01022584,E22000110
assigned_lsoa,4,,,E01022585,E22000110
assigned_lsoa,12,,,E01022586,E22000110
assigned_lsoa,7,,,E01022587,E22000110
assigned_lsoa,6,,,E01022588,E22000110
assigned_lsoa,2,,,E01022589,E22000110
assigned_lsoa,3,,,E01022590,E22000110
assigned_lsoa,4,,,E01022591,E22000110
assigned_lsoa,7,,,E01022592,E22000110
assigned_lsoa,1,,,E01022593,E22000110
assigned_lsoa,7,,,E01022594,E22000110
assigned_lsoa,34,,,E01022595,E22000110
assigned_lsoa,3,,,E01022596,E22000110
assigned_lsoa,6,,,E01022597,E22000110
assigned_lsoa,3,,,E01022599,E22000110
assigned_lsoa,4,,,E01022600,E22000110
assigned_lsoa,3,,,E01022601,E22000110
assigned_lsoa,4,,,E01022604,E22000110
assigned_lsoa,8,,,E01022605,E22000110
assigned_lsoa,8,,,E01022606,E22000110
assigned_lsoa,9,,,E01022607,E22000110
assigned_lsoa,11,,,E01022610,E22000110
assigned_lsoa,4,,,E01022611,E22000110
assigned_lsoa,11,,,E01022613,E22000110
assigned_lsoa,9,,,E01022614,E22000110
assigned_lsoa,11,,,E01022615,E22000110
assigned_lsoa,12,,,E01022616,E22000110
assigned_lsoa,1,,,E01022617,E22000110
assigned_lsoa,1,,,E01022618,E22000110
assigned_lsoa,6,,,E01022619,E22000110
assigned_lsoa,5,,,E01022620,E22000110
assigned_lsoa,11,,,E01022621,E22000110
assigned_lsoa,10,,,E01022622,E22000110
assigned_lsoa,3,,,E01022623,E22000110
assigned_lsoa,5,,,E01022624,E22000110
assigned_lsoa,8,,,E01022625,E22000110
assigned_lsoa,5,,,E01022627,E22000110
assigned_lsoa,13,,,E01022628,E22000110
assigned_lsoa,7,,,E01022629,E22000110
assigned_lsoa,4,,,E01022630,E22000110
assigned_lsoa,2,,,E01022631,E22000110
assigned_lsoa,14,,,E01022633,E22000110
assigned_lsoa,52,,,E01022634,E22000110
assigned_lsoa,2,,,E01022635,E22000110
assigned_lsoa,13,,,E01022636,E22000110
assigned_lsoa,19,,,E01022639,E22000110
assigned_lsoa,6,,,E01022640,E22000110
assigned_lsoa,2,,,E01022641,E22000110
assigned_lsoa,2,,,E01022642,E22000110
assigned_lsoa,6,,,E01022643,E22000111
assigned_lsoa,13,,,E01022644,E22000111
assigned_lsoa,3,,,E01022645,E22000111
assigned_lsoa,2,,,E01022646,E22000111
assigned_lsoa,3,,,E01022647,E22000111
assigned_lsoa,9,,,E01022648,E22000111
assigned_lsoa,4,,,E01022649,E22000111
assigned_lsoa,3,,,E01022650,E22000111
assigned_lsoa,3,,,E01022651,E22000111
assigned_lsoa,8,,,E01022652,E22000111
assigned_lsoa,6,,,E01022654,E22000111
assigned_lsoa,35,,,E01022655,E22000111
assigned_lsoa,10,,,E01022656,E22000111
assigned_lsoa,32,,,E01022657,E22000111
assigned_lsoa,8,,,E01022658,E22000111
assigned_lsoa,5,,,E01022659,E22000111
assigned_lsoa,9,,,E01022660,E22000111
assigned_lsoa,8,,,E01022661,E22000111
assigned_lsoa,2,,,E01022662,E22000111
assigned_lsoa,3,,,E01022663,E22000111
assigned_lsoa,2,,,E01022664,E22000111
assigned_lsoa,16,,,E01022665,E22000111
assigned_lsoa,57,,,E01022666,E22000111
assigned_lsoa,30,,,E01022667,E22000111
assigned_lsoa,9,,,E01022669,E22000111
assigned_lsoa,44,,,E01022670,E22000111
assigned_lsoa,34,,,E01022671,E22000111
assigned_lsoa,5,,,E01022672,E22000111
assigned_lsoa,6,,,E01022673,E22000111
assigned_lsoa,16,,,E01022674,E22000111
assigned_lsoa,6,,,E01022675,E22000111
assigned_lsoa,10,,,E01022676,E22000111
assigned_lsoa,10,,,E01022678,E22000111
assigned_lsoa,5,,,E01022679,E22000111
assigned_lsoa,23,,,E01022680,E22000111
assigned_lsoa,17,,,E01022681,E22000111
assigned_lsoa,7,,,E01022682,E22000111
assigned_lsoa,4,,,E01022683,E22000111
assigned_lsoa,4,,,E01022684,E22000111
assigned_lsoa,5,,,E01022685,E22000111
assigned_lsoa,26,,,E01022686,E22000111
assigned_lsoa,10,,,E01022687,E22000111
assigned_lsoa,14,,,E01022688,E22000111
assigned_lsoa,28,,,E01022689,E22000111
assigned_lsoa,12,,,E01022690,E22000111
assigned_lsoa,7,,,E01022691,E22000111
assigned_lsoa,13,,,E01022694,E22000111
assigned_lsoa,10,,,E01022695,E22000111
assigned_lsoa,4,,,E01022696,E22000111
assigned_lsoa,2,,,E01022697,E22000111
assigned_lsoa,5,,,E01022698,E22000111
assigned_lsoa,23,,,E01022699,E22000111
assigned_lsoa,17,,,E01022700,E22000111
assigned_lsoa,3,,,E01022701,E22000111
assigned_lsoa,12,,,E01022702,E22000111
assigned_lsoa,15,,,E01022703,E22000111
assigned_lsoa,1,,,E01022704,E22000111
assigned_lsoa,4,,,E01022705,E22000111
assigned_lsoa,1,,,E01022706,E22000111
assigned_lsoa,3,,,E01022707,E22000111
assigned_lsoa,14,,,E01022708,E22000111
assigned_lsoa,11,,,E01022709,E22000111
assigned_lsoa,91,,,E01022710,E22000111
assigned_lsoa,27,,,E01022711,E22000111
assigned_lsoa,6,,,E01022712,E22000111
assigned_lsoa,15,,,E01022713,E22000111
assigned_lsoa,16,,,E01022714,E22000111
assigned_lsoa,9,,,E01022715,E22000111
assigned_lsoa,13,,,E01022716,E22000111
assigned_lsoa,5,,,E01022717,E22000111
assigned_lsoa,5,,,E01022718,E22000111
assigned_lsoa,18,,,E01022719,E22000111
assigned_lsoa,10,,,E01022720,E22000112
assigned_lsoa,13,,,E01022721,E22000112
assigned_lsoa,26,,,E01022722,E22000112
assigned_lsoa,110,,,E01022723,E22000112
assigned_lsoa,13,,,E01022724,E22000112
assigned_lsoa,2,,,E01022725,E22000112
assigned_lsoa,2,,,E01022727,E22000112
assigned_lsoa,17,,,E01022728,E22000112
assigned_lsoa,10,,,E01022729,E22000112
assigned_lsoa,4,,,E01022730,E22000112
assigned_lsoa,9,,,E01022731,E22000112
assigned_lsoa,15,,,E01022732,E22000112
assigned_lsoa,3,,,E01022733,E22000112
assigned_lsoa,14,,,E01022734,E22000112
assigned_lsoa,20,,,E01022735,E22000112
assigned_lsoa,7,,,E01022736,E22000112
assigned_lsoa,17,,,E01022737,E22000112
assigned_lsoa,33,,,E01022738,E22000112
assigned_lsoa,15,,,E01022739,E22000112
assigned_lsoa,2,,,E01022740,E22000112
assigned_lsoa,2,,,E01022741,E22000112
assigned_lsoa,6,,,E01022742,E22000112
assigned_lsoa,11,,,E01022743,E22000112
assigned_lsoa,12,,,E01022744,E22000112
assigned_lsoa,6,,,E01022745,E22000112
assigned_lsoa,12,,,E01022746,E22000112
assigned_lsoa,5,,,E01022747,E22000112
assigned_lsoa,4,,,E01022748,E22000112
assigned_lsoa,2,,,E01022749,E22000112
assigned_lsoa,8,,,E01022750,E22000112
assigned_lsoa,12,,,E01022751,E22000112
assigned_lsoa,4,,,E01022752,E22000112
assigned_lsoa,28,,,E01022754,E22000112
assigned_lsoa,4,,,E01022755,E22000112
assigned_lsoa,3,,,E01022756,E22000112
assigned_lsoa,2,,,E01022757,E22000112
assigned_lsoa,18,,,E01022758,E22000112
assigned_lsoa,16,,,E01022759,E22000112
assigned_lsoa,10,,,E01022760,E22000112
assigned_lsoa,9,,,E01022761,E22000112
assigned_lsoa,3,,,E01022762,E22000112
assigned_lsoa,18,,,E01022763,E22000112
assigned_lsoa,22,,,E01022764,E22000112
assigned_lsoa,9,,,E01022765,E22000112
assigned_lsoa,5,,,E01022766,E22000112
assigned_lsoa,2,,,E01022767,E22000112
assigned_lsoa,6,,,E01022768,E22000112
assigned_lsoa,15,,,E01022769,E22000112
assigned_lsoa,3,,,E01022770,E22000112
assigned_lsoa,10,,,E01022771,E22000112
assigned_lsoa,18,,,E01022772,E22000112
assigned_lsoa,8,,,E01022773,E22000112
assigned_lsoa,6,,,E01022774,E22000112
assigned_lsoa,13,,,E01022776,E22000112
assigned_lsoa,17,,,E01022777,E22000112
assigned_lsoa,3,,,E01022778,E22000112
assigned_lsoa,18,,,E01022780,E22000112
assigned_lsoa,9,,,E01022781,E22000112
assigned_lsoa,12,,,E01022782,E22000112
assigned_lsoa,3,,,E01022783,E22000112
assigned_lsoa,6,,,E01022784,E22000112
assigned_lsoa,9,,,E01022785,E22000112
assigned_lsoa,16,,,E01022786,E22000112
assigned_lsoa,1,,,E01022787,E22000112
assigned_lsoa,18,,,E01022788,E22000112
assigned_lsoa,4,,,E01022789,E22000112
assigned_lsoa,4,,,E01022790,E22000112
assigned_lsoa,9,,,E01022791,E22000112
assigned_lsoa,7,,,E01022792,E22000112
assigned_lsoa,10,,,E01022793,E22000112
assigned_lsoa,33,,,E01022794,E22000113
assigned_lsoa,8,,,E01022795,E22000113
assigned_lsoa,3,,,E01022796,E22000113
assigned_lsoa,5,,,E01022797,E22000113
assigned_lsoa,4,,,E01022798,E22000113
assigned_lsoa,17,,,E01022799,E22000113
assigned_lsoa,19,,,E01022800,E22000113
assigned_lsoa,26,,,E01022801,E22000113
assigned_lsoa,13,,,E01022802,E22000113
assigned_lsoa,34,,,E01022803,E22000113
assigned_lsoa,14,,,E01022804,E22000113
assigned_lsoa,17,,,E01022805,E22000113
assigned_lsoa,10,,,E01022806,E22000113
assigned_lsoa,10,,,E01022807,E22000113
assigned_lsoa,14,,,E01022810,E22000113
assigned_lsoa,3,,,E01022812,E22000113
assigned_lsoa,3,,,E01022813,E22000113
assigned_lsoa,20,,,E01022814,E22000113
assigned_lsoa,4,,,E01022815,E22000113
assigned_lsoa,5,,,E01022816,E22000113
assigned_lsoa,13,,,E01022817,E22000113
assigned_lsoa,12,,,E01022818,E22000113
assigned_lsoa,10,,,E01022819,E22000113
assigned_lsoa,16,,,E01022820,E22000113
assigned_lsoa,7,,,E01022823,E22000113
assigned_lsoa,16,,,E01022825,E22000113
assigned_lsoa,12,,,E01022826,E22000113
assigned_lsoa,45,,,E01022828,E22000113
assigned_lsoa,11,,,E01022829,E22000113
assigned_lsoa,4,,,E01022830,E22000113
assigned_lsoa,8,,,E01022831,E22000113
assigned_lsoa,31,,,E01022832,E22000113
assigned_lsoa,30,,,E01022833,E22000113
assigned_lsoa,8,,,E01022834,E22000113
assigned_lsoa,8,,,E01022835,E22000113
assigned_lsoa,3,,,E01022836,E22000113
assigned_lsoa,4,,,E01022837,E22000113
assigned_lsoa,1,,,E01022838,E22000113
assigned_lsoa,14,,,E01022839,E22000113
assigned_lsoa,23,,,E01022840,E22000113
assigned_lsoa,15,,,E01022841,E22000113
assigned_lsoa,17,,,E01022842,E22000113
assigned_lsoa,15,,,E01022843,E22000113
assigned_lsoa,11,,,E01022845,E22000113
assigned_lsoa,21,,,E01022846,E22000374
assigned_lsoa,19,,,E01022847,E22000374
assigned_lsoa,4,,,E01022848,E22000374
assigned_lsoa,3,,,E01022849,E22000374
assigned_lsoa,6,,,E01022850,E22000374
assigned_lsoa,4,,,E01022851,E22000374
assigned_lsoa,8,,,E01022852,E22000374
assigned_lsoa,15,,,E01022853,E22000374
assigned_lsoa,4,,,E01022854,E22000374
assigned_lsoa,4,,,E01022855,E22000374
assigned_lsoa,8,,,E01022856,E22000374
assigned_lsoa,20,,,E01022858,E22000374
assigned_lsoa,25,,,E01022859,E22000374
assigned_lsoa,22,,,E01022860,E22000374
assigned_lsoa,8,,,E01022861,E22000374
assigned_lsoa,45,,,E01022862,E22000374
assigned_lsoa,3,,,E01022863,E22000374
assigned_lsoa,10,,,E01022864,E22000374
assigned_lsoa,4,,,E01022865,E22000374
assigned_lsoa,11,,,E01022867,E22000374
assigned_lsoa,7,,,E01022868,E22000374
assigned_lsoa,5,,,E01022869,E22000374
assigned_lsoa,5,,,E01022870,E22000374
assigned_lsoa,18,,,E01022871,E22000374
assigned_lsoa,11,,,E01022872,E22000374
assigned_lsoa,6,,,E01022874,E22000374
assigned_lsoa,3,,,E01022875,E22000374
assigned_lsoa,12,,,E01022876,E22000374
assigned_lsoa,11,,,E01022877,E22000374
assigned_lsoa,7,,,E01022878,E22000374
assigned_lsoa,39,,,E01022879,E22000374
assigned_lsoa,65,,,E01022880,E22000374
assigned_lsoa,18,,,E01022881,E22000374
assigned_lsoa,11,,,E01022882,E22000374
assigned_lsoa,9,,,E01022884,E22000374
assigned_lsoa,16,,,E01022885,E22000374
assigned_lsoa,7,,,E01022887,E22000374
assigned_lsoa,15,,,E01022888,E22000374
assigned_lsoa,3,,,E01022889,E22000374
assigned_lsoa,9,,,E01022890,E22000374
assigned_lsoa,21,,,E01022891,E22000374
assigned_lsoa,17,,,E01022892,E22000374
assigned_lsoa,32,,,E01022893,E22000374
assigned_lsoa,11,,,E01022894,E22000374
assigned_lsoa,8,,,E01022895,E22000374
assigned_lsoa,4,,,E01022896,E22000374
assigned_lsoa,29,,,E01022897,E22000374
assigned_lsoa,41,,,E01022898,E22000374
assigned_lsoa,7,,,E01022899,E22000115
assigned_lsoa,12,,,E01022900,E22000115
assigned_lsoa,16,,,E01022901,E22000115
assigned_lsoa,9,,,E01022902,E22000115
assigned_lsoa,54,,,E01022903,E22000115
assigned_lsoa,9,,,E01022904,E22000115
assigned_lsoa,50,,,E01022905,E22000115
assigned_lsoa,10,,,E01022906,E22000115
assigned_lsoa,14,,,E01022907,E22000115
assigned_lsoa,7,,,E01022908,E22000115
assigned_lsoa,7,,,E01022909,E22000115
assigned_lsoa,34,,,E01022910,E22000115
assigned_lsoa,24,,,E01022911,E22000115
assigned_lsoa,23,,,E01022913,E22000115
assigned_lsoa,9,,,E01022914,E22000115
assigned_lsoa,31,,,E01022915,E22000115
assigned_lsoa,7,,,E01022916,E22000115
assigned_lsoa,15,,,E01022917,E22000115
assigned_lsoa,13,,,E01022918,E22000115
assigned_lsoa,2,,,E01022919,E22000115
assigned_lsoa,3,,,E01022920,E22000115
assigned_lsoa,5,,,E01022921,E22000115
assigned_lsoa,11,,,E01022922,E22000115
assigned_lsoa,3,,,E01022924,E22000115
assigned_lsoa,10,,,E01022925,E22000115
assigned_lsoa,18,,,E01022926,E22000115
assigned_lsoa,7,,,E01022927,E22000115
assigned_lsoa,2,,,E01022928,E22000115
assigned_lsoa,27,,,E01022929,E22000115
assigned_lsoa,7,,,E01022930,E22000115
assigned_lsoa,2,,,E01022931,E22000115
assigned_lsoa,27,,,E01022933,E22000115
assigned_lsoa,59,,,E01022934,E22000115
assigned_lsoa,2,,,E01022935,E22000115
assigned_lsoa,8,,,E01022936,E22000115
assigned_lsoa,8,,,E01022937,E22000115
assigned_lsoa,5,,,E01022938,E22000115
assigned_lsoa,3,,,E01022939,E22000115
assigned_lsoa,3,,,E01022940,E22000115
assigned_lsoa,12,,,E01022941,E22000115
assigned_lsoa,33,,,E01022942,E22000115
assigned_lsoa,16,,,E01022943,E22000115
assigned_lsoa,4,,,E01022944,E22000115
assigned_lsoa,14,,,E01022945,E22000115
assigned_lsoa,7,,,E01022946,E22000115
assigned_lsoa,4,,,E01022947,E22000115
assigned_lsoa,9,,,E01022948,E22000115
assigned_lsoa,9,,,E01022949,E22000115
assigned_lsoa,2,,,E01022950,E22000115
assigned_lsoa,4,,,E01022951,E22000115
assigned_lsoa,11,,,E01022952,E22000115
assigned_lsoa,10,,,E01022954,E22000115
assigned_lsoa,3,,,E01022955,E22000115
assigned_lsoa,3,,,E01022956,E22000115
assigned_lsoa,11,,,E01022957,E22000115
assigned_lsoa,17,,,E01022958,E22000115
assigned_lsoa,6,,,E01022959,E22000115
assigned_lsoa,8,,,E01022960,E22000115
assigned_lsoa,1,,,E01022961,E22000115
assigned_lsoa,11,,,E01022962,E22000115
assigned_lsoa,7,,,E01022963,E22000115
assigned_lsoa,15,,,E01022964,E22000115
assigned_lsoa,8,,,E01022965,E22000115
assigned_lsoa,37,,,E01022966,E22000115
assigned_lsoa,13,,,E01022967,E22000115
assigned_lsoa,4,,,E01022968,E22000115
assigned_lsoa,11,,,E01022969,E22000115
assigned_lsoa,23,,,E01022970,E22000115
assigned_lsoa,5,,,E01022971,E22000115
assigned_lsoa,6,,,E01022972,E22000115
assigned_lsoa,104,,,E01022973,E22000115
assigned_lsoa,1,,,E01022974,E22000115
assigned_lsoa,28,,,E01022975,E22000115
assigned_lsoa,18,,,E01022976,E22000115
assigned_lsoa,1,,,E01022977,E22000117
assigned_lsoa,3,,,E01022978,E22000117
assigned_lsoa,1,,,E01022979,E22000117
assigned_lsoa,4,,,E01022980,E22000117
assigned_lsoa,1,,,E01022981,E22000117
assigned_lsoa,9,,,E01022982,E22000117
assigned_lsoa,3,,,E01022983,E22000117
assigned_lsoa,3,,,E01022984,E22000117
assigned_lsoa,2,,,E01022985,E22000117
assigned_lsoa,9,,,E01022986,E22000117
assigned_lsoa,3,,,E01022987,E22000117
assigned_lsoa,10,,,E01022988,E22000117
assigned_lsoa,11,,,E01022989,E22000117
assigned_lsoa,4,,,E01022990,E22000117
assigned_lsoa,9,,,E01022991,E22000117
assigned_lsoa,5,,,E01022992,E22000117
assigned_lsoa,9,,,E01022993,E22000117
assigned_lsoa,2,,,E01022994,E22000117
assigned_lsoa,4,,,E01022995,E22000117
assigned_lsoa,2,,,E01022996,E22000117
assigned_lsoa,6,,,E01022997,E22000117
assigned_lsoa,9,,,E01022998,E22000117
assigned_lsoa,18,,,E01022999,E22000117
assigned_lsoa,10,,,E01023000,E22000117
assigned_lsoa,5,,,E01023001,E22000117
assigned_lsoa,15,,,E01023002,E22000117
assigned_lsoa,11,,,E01023003,E22000117
assigned_lsoa,5,,,E01023004,E22000117
assigned_lsoa,2,,,E01023005,E22000117
assigned_lsoa,18,,,E01023006,E22000117
assigned_lsoa,6,,,E01023007,E22000117
assigned_lsoa,29,,,E01023008,E22000117
assigned_lsoa,5,,,E01023009,E22000117
assigned_lsoa,4,,,E01023010,E22000117
assigned_lsoa,7,,,E01023011,E22000117
assigned_lsoa,2,,,E01023012,E22000117
assigned_lsoa,7,,,E01023013,E22000117
assigned_lsoa,22,,,E01023014,E22000117
assigned_lsoa,15,,,E01023015,E22000117
assigned_lsoa,2,,,E01023016,E22000117
assigned_lsoa,8,,,E01023017,E22000117
assigned_lsoa,14,,,E01023018,E22000117
assigned_lsoa,8,,,E01023019,E22000117
assigned_lsoa,4,,,E01023020,E22000117
assigned_lsoa,2,,,E01023021,E22000117
assigned_lsoa,48,,,E01023022,E22000117
assigned_lsoa,8,,,E01023023,E22000117
assigned_lsoa,10,,,E01023024,E22000117
assigned_lsoa,2,,,E01023025,E22000117
assigned_lsoa,12,,,E01023026,E22000117
assigned_lsoa,11,,,E01023027,E22000117
assigned_lsoa,4,,,E01023028,E22000117
assigned_lsoa,11,,,E01023029,E22000117
assigned_lsoa,11,,,E01023030,E22000117
assigned_lsoa,5,,,E01023031,E22000117
assigned_lsoa,6,,,E01023032,E22000117
assigned_lsoa,14,,,E01023033,E22000117
assigned_lsoa,10,,,E01023034,E22000117
assigned_lsoa,2,,,E01023035,E22000117
assigned_lsoa,4,,,E01023036,E22000117
assigned_lsoa,15,,,E01023037,E22000117
assigned_lsoa,3,,,E01023038,E22000117
assigned_lsoa,3,,,E01023039,E22000117
assigned_lsoa,3,,,E01023041,E22000117
assigned_lsoa,62,,,E01023042,E22000117
assigned_lsoa,8,,,E01023043,E22000117
assigned_lsoa,4,,,E01023044,E22000117
assigned_lsoa,12,,,E01023045,E22000117
assigned_lsoa,13,,,E01023046,E22000117
assigned_lsoa,6,,,E01023047,E22000117
assigned_lsoa,3,,,E01023048,E22000117
assigned_lsoa,12,,,E01023049,E22000117
assigned_lsoa,6,,,E01023050,E22000117
assigned_lsoa,1,,,E01023051,E22000117
assigned_lsoa,2,,,E01023052,E22000117
assigned_lsoa,5,,,E01023053,E22000117
assigned_lsoa,9,,,E01023054,E22000117
assigned_lsoa,8,,,E01023055,E22000117
assigned_lsoa,3,,,E01023056,E22000117
assigned_lsoa,27,,,E01023057,E22000117
assigned_lsoa,6,,,E01023058,E22000117
assigned_lsoa,3,,,E01023059,E22000117
assigned_lsoa,11,,,E01023060,E22000117
assigned_lsoa,16,,,E01023061,E22000117
assigned_lsoa,8,,,E01023062,E22000117
assigned_lsoa,8,,,E01023063,E22000117
assigned_lsoa,4,,,E01023064,E22000117
assigned_lsoa,5,,,E01023065,E22000117
assigned_lsoa,1,,,E01023067,E22000117
assigned_lsoa,2,,,E01023068,E22000117
assigned_lsoa,18,,,E01023069,E22000117
assigned_lsoa,49,,,E01023070,E22000117
assigned_lsoa,15,,,E01023071,E22000117
assigned_lsoa,2,,,E01023072,E22000117
assigned_lsoa,4,,,E01023073,E22000117
assigned_lsoa,4,,,E01023074,E22000117
assigned_lsoa,5,,,E01023075,E22000117
assigned_lsoa,7,,,E01023076,E22000117
assigned_lsoa,53,,,E01023077,E22000117
assigned_lsoa,7,,,E01023078,E22000117
assigned_lsoa,11,,,E01023079,E22000117
assigned_lsoa,17,,,E01023080,E22000117
assigned_lsoa,12,,,E01023081,E22000117
assigned_lsoa,14,,,E01023082,E22000117
assigned_lsoa,7,,,E01023083,E22000117
assigned_lsoa,7,,,E01023084,E22000117
assigned_lsoa,9,,,E01023085,E22000117
assigned_lsoa,3,,,E01023086,E22000117
assigned_lsoa,4,,,E01023087,E22000117
assigned_lsoa,9,,,E01023088,E22000117
assigned_lsoa,7,,,E01023089,E22000117
assigned_lsoa,15,,,E01023090,E22000117
assigned_lsoa,85,,,E01023091,E22000374
assigned_lsoa,6,,,E01023092,E22000374
assigned_lsoa,6,,,E01023093,E22000374
assigned_lsoa,17,,,E01023094,E22000374
assigned_lsoa,61,,,E01023095,E22000374
assigned_lsoa,14,,,E01023096,E22000374
assigned_lsoa,7,,,E01023097,E22000374
assigned_lsoa,24,,,E01023098,E22000374
assigned_lsoa,13,,,E01023099,E22000374
assigned_lsoa,12,,,E01023100,E22000374
assigned_lsoa,4,,,E01023101,E22000374
assigned_lsoa,2,,,E01023102,E22000374
assigned_lsoa,12,,,E01023103,E22000374
assigned_lsoa,6,,,E01023104,E22000374
assigned_lsoa,14,,,E01023105,E22000374
assigned_lsoa,14,,,E01023106,E22000374
assigned_lsoa,17,,,E01023107,E22000374
assigned_lsoa,17,,,E01023108,E22000374
assigned_lsoa,16,,,E01023109,E22000374
assigned_lsoa,9,,,E01023110,E22000374
assigned_lsoa,16,,,E01023111,E22000374
assigned_lsoa,3,,,E01023112,E22000374
assigned_lsoa,43,,,E01023113,E22000374
assigned_lsoa,3,,,E01023114,E22000374
assigned_lsoa,6,,,E01023115,E22000374
assigned_lsoa,13,,,E01023116,E22000374
assigned_lsoa,15,,,E01023117,E22000374
assigned_lsoa,17,,,E01023118,E22000374
assigned_lsoa,10,,,E01023119,E22000374
assigned_lsoa,12,,,E01023120,E22000374
assigned_lsoa,7,,,E01023121,E22000374
assigned_lsoa,2,,,E01023122,E22000374
assigned_lsoa,9,,,E01023123,E22000374
assigned_lsoa,13,,,E01023124,E22000374
assigned_lsoa,15,,,E01023125,E22000374
assigned_lsoa,9,,,E01023128,E22000374
assigned_lsoa,7,,,E01023129,E22000374
assigned_lsoa,5,,,E01023130,E22000374
assigned_lsoa,6,,,E01023131,E22000374
assigned_lsoa,14,,,E01023132,E22000374
assigned_lsoa,6,,,E01023133,E22000374
assigned_lsoa,5,,,E01023134,E22000374
assigned_lsoa,17,,,E01023135,E22000374
assigned_lsoa,22,,,E01023136,E22000374
assigned_lsoa,6,,,E01023137,E22000374
assigned_lsoa,3,,,E01023138,E22000374
assigned_lsoa,2,,,E01023139,E22000374
assigned_lsoa,8,,,E01023140,E22000374
assigned_lsoa,14,,,E01023141,E22000374
assigned_lsoa,16,,,E01023144,E22000374
assigned_lsoa,57,,,E01023145,E22000374
assigned_lsoa,7,,,E01023146,E22000374
assigned_lsoa,5,,,E01023147,E22000374
