location_id,canonical_la_code,canonical_csp_code,canonical_csp_name,lookup_date,pair_match,lookup_member_la_codes,lookup_member_la_names,lookup_force_codes,includes_split_la,review_reason,boundary_compatibility,lsoa_to_csp_ready,source_url,retrieved_at,source_sha256,metadata_url,metadata_retrieved_at,metadata_sha256
milton-keynes,E06000042,E22000307,Milton Keynes,2025-04-01,yes,E06000042,Milton Keynes,E23000029,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
luton,E06000032,E22000010,Luton,2025-04-01,yes,E06000032,Luton,E23000026,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
southend-on-sea,E06000033,E22000089,Southend-on-Sea,2025-04-01,yes,E06000033,Southend-on-Sea,E23000028,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
cambridge,E07000008,E22000013,Cambridge,2025-04-01,yes,E07000008,Cambridge,E23000023,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
colchester,E07000071,E22000084,Colchester,2025-04-01,yes,E07000071,Colchester,E23000028,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
oxford,E07000178,E22000308,Oxford,2025-04-01,yes,E07000178,Oxford,E23000029,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
bath,E06000022,E22000001,Bath and North East Somerset,2025-04-01,yes,E06000022,Bath and North East Somerset,E23000036,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
bridgend,W06000013,W14000013,Bridgend,2025-04-01,yes,W06000013,Bridgend,W15000003,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
llanelli,W06000010,W14000010,Carmarthenshire,2025-04-01,yes,W06000010,Carmarthenshire,W15000004,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
bangor,W06000002,W14000002,Gwynedd,2025-04-01,yes,W06000002,Gwynedd,W15000001,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
rhyl,W06000004,W14000004,Denbighshire,2025-04-01,yes,W06000004,Denbighshire,W15000001,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
york,E06000014,E22000371,City of York,2025-04-01,yes,E06000014,York,E23000009,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
durham,E06000047,E22000365,County Durham,2025-04-01,yes,E06000047,County Durham,E23000008,no,Codes agree; boundary footprint and LSOA membership still unverified,Unverified,no,https://services1.arcgis.com/ESMARspQHYMw9BZ9/arcgis/rest/services/LAD25_CSP25_PFA25_EW_LU/FeatureServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json,2026-09-05T16:12:38.925293+00:00,91b2f04797e3f9aa6d3c3c772e5474326219e2288462628fb554235f83b7d4cf,https://www.arcgis.com/sharing/rest/content/items/8f77bda25c124e43aca5f3b90494e405?f=json,2026-09-05T16:12:38.429874+00:00,b19220190c40bdeca097f2d963149b6c0494e7065a235a9428bd0ec9a1cd16db
