location_id,scenario,pillar_weights,q20,q40,q60,q80,scenario_index_0_100,scenario_score,baseline_score,absolute_band_change,changes_more_than_one_band
warrington,leave_out_quiet,air=33.333333;quiet=0.000000;green=33.333333;housing_environment=33.333333,36.345333,46.230000,53.421667,62.775000,69.727667,5,4,1,false
wigan,leave_out_quiet,air=33.333333;quiet=0.000000;green=33.333333;housing_environment=33.333333,36.345333,46.230000,53.421667,62.775000,47.919667,3,3,0,false
wolverhampton,leave_out_quiet,air=33.333333;quiet=0.000000;green=33.333333;housing_environment=33.333333,36.345333,46.230000,53.421667,62.775000,27.130000,1,1,0,false
worcester,leave_out_quiet,air=33.333333;quiet=0.000000;green=33.333333;housing_environment=33.333333,36.345333,46.230000,53.421667,62.775000,47.971333,3,3,0,false
wrexham,leave_out_quiet,air=33.333333;quiet=0.000000;green=33.333333;housing_environment=33.333333,36.345333,46.230000,53.421667,62.775000,76.757000,5,5,0,false
york,leave_out_quiet,air=33.333333;quiet=0.000000;green=33.333333;housing_environment=33.333333,36.345333,46.230000,53.421667,62.775000,67.460667,5,5,0,false
bangor,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,63.296667,4,4,0,false
barnsley,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,48.761333,3,4,1,false
bath,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,60.333000,4,4,0,false
birmingham,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,22.400667,1,1,0,false
blackburn,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,45.057000,3,2,1,false
blackpool,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,55.438333,3,3,0,false
bolton,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,36.057000,2,2,0,false
bournemouth-poole,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,70.812667,5,5,0,false
bradford,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,29.779333,1,2,1,false
bridgend,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,91.450333,5,5,0,false
brighton-hove,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,53.815333,3,3,0,false
bristol,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,57.662667,4,5,1,false
burford,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,36.257000,2,1,1,false
burnley,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,30.463333,1,2,1,false
burton-on-trent,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,42.450333,2,2,0,false
cambridge,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,68.069667,5,5,0,false
cardiff,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,61.581333,4,5,1,false
cheltenham,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,71.540667,5,5,0,false
chepstow,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,92.357000,5,5,0,false
chester,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,58.702000,4,4,0,false
chesterfield,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,47.221000,3,3,0,false
colchester,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,60.484333,4,4,0,false
coventry,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,39.704333,2,2,0,false
darlington,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,53.915000,3,4,1,false
derby,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,48.426667,3,3,0,false
doncaster,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,37.334333,2,1,1,false
durham,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,67.287000,4,4,0,false
exeter,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,85.377667,5,5,0,false
gateshead,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,42.982333,2,4,2,true
gloucester,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,68.468667,5,5,0,false
halifax,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,33.993333,2,1,1,false
hartlepool,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,72.399000,5,4,1,false
hay-on-wye,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,56.281333,4,4,0,false
huddersfield,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,33.549000,2,2,0,false
hull-kingston-upon-hull,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,62.361000,4,4,0,false
ipswich,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,45.004333,3,2,1,false
kettering,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,52.491000,3,4,1,false
lancaster,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,48.387000,3,4,1,false
leeds,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,33.851000,2,2,0,false
leicester,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,41.436667,2,3,1,false
lincoln,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,62.103000,4,4,0,false
liverpool,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,48.932333,3,4,1,false
llanelli,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,49.363000,3,3,0,false
loughborough,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,62.104333,4,3,1,false
luton,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,27.857000,1,1,0,false
manchester,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,40.312000,2,2,0,false
merthyr-tydfil,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,63.131000,4,4,0,false
middlesbrough,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,57.106000,4,4,0,false
milton-keynes,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,75.899000,5,5,0,false
narberth,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,63.677000,4,4,0,false
neath,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,55.787667,3,3,0,false
newbridge,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,43.114000,2,3,1,false
newcastle-upon-tyne,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,50.154333,3,4,1,false
newport,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,60.795333,4,4,0,false
northampton,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,61.365333,4,4,0,false
norwich,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,64.147333,4,4,0,false
nottingham,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,42.976333,2,3,1,false
oxford,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,58.855667,4,4,0,false
peterborough,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,61.393667,4,5,1,false
plymouth,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,81.675333,5,5,0,false
portsmouth,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,46.067667,3,2,1,false
preston,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,43.484333,2,3,1,false
reading,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,50.505000,3,3,0,false
rhyl,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,64.841667,4,4,0,false
rotherham,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,36.597000,2,2,0,false
rye,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,44.197000,3,3,0,false
salford,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,40.929000,2,3,1,false
sheffield,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,47.716333,3,3,0,false
shrewsbury,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,73.012000,5,5,0,false
southampton,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,50.535000,3,3,0,false
southend-on-sea,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,31.967667,2,1,1,false
st-helens,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,50.572667,3,4,1,false
stafford,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,50.848333,3,2,1,false
stockport,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,23.019333,1,2,1,false
stockton-on-tees,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,67.134000,4,4,0,false
stoke-on-trent,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,38.494333,2,3,1,false
sunderland,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,46.332000,3,2,1,false
swansea,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,68.500000,5,5,0,false
swindon,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,80.934333,5,5,0,false
telford,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,79.529000,5,5,0,false
tenby,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,45.961667,3,3,0,false
torbay,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,68.777000,5,4,1,false
wakefield,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,41.025333,2,3,1,false
walsall,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,12.968000,1,1,0,false
warrington,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,51.799333,3,4,1,false
wigan,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,48.582333,3,3,0,false
wolverhampton,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,37.096667,2,1,1,false
worcester,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,58.890333,4,3,1,false
wrexham,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,74.999667,5,5,0,false
york,leave_out_green,air=33.333333;quiet=33.333333;green=0.000000;housing_environment=33.333333,31.432000,43.644000,55.817667,67.656667,71.489333,5,5,0,false
bangor,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,52.382667,3,4,1,false
barnsley,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,60.763000,4,4,0,false
bath,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,70.672333,5,4,1,false
birmingham,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,37.269000,2,1,1,false
blackburn,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,48.734333,3,2,1,false
blackpool,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,62.242333,4,3,1,false
bolton,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,47.005667,3,2,1,false
bournemouth-poole,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,66.199000,5,5,0,false
bradford,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,48.991333,3,2,1,false
bridgend,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,64.889667,5,5,0,false
brighton-hove,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,48.286333,3,3,0,false
bristol,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,70.028333,5,5,0,false
burford,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,41.894000,2,1,1,false
burnley,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,56.507667,4,2,2,true
burton-on-trent,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,38.766667,2,2,0,false
cambridge,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,54.750333,3,5,2,true
cardiff,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,59.175000,4,5,1,false
cheltenham,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,68.885333,5,5,0,false
chepstow,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,76.359333,5,5,0,false
chester,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,51.168000,3,4,1,false
chesterfield,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,52.853333,3,3,0,false
colchester,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,53.467333,3,4,1,false
coventry,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,43.956333,2,2,0,false
darlington,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,65.999000,5,4,1,false
derby,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,54.789667,3,3,0,false
doncaster,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,33.938333,2,1,1,false
durham,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,42.491000,2,4,2,true
exeter,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,74.416667,5,5,0,false
gateshead,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,53.510000,3,4,1,false
gloucester,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,76.760000,5,5,0,false
halifax,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,44.577000,2,1,1,false
hartlepool,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,63.653000,4,4,0,false
hay-on-wye,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,72.593667,5,4,1,false
huddersfield,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,47.452333,3,2,1,false
hull-kingston-upon-hull,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,60.644333,4,4,0,false
ipswich,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,42.013000,2,2,0,false
kettering,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,56.756333,4,4,0,false
lancaster,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,63.395333,4,4,0,false
leeds,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,43.164667,2,2,0,false
leicester,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,58.606333,4,3,1,false
lincoln,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,49.089667,3,4,1,false
liverpool,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,54.909333,3,4,1,false
llanelli,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,55.882333,4,3,1,false
loughborough,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,48.183667,3,3,0,false
luton,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,34.272667,2,1,1,false
manchester,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,32.397000,1,2,1,false
merthyr-tydfil,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,64.446333,4,4,0,false
middlesbrough,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,63.398000,4,4,0,false
milton-keynes,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,76.058333,5,5,0,false
narberth,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,55.244667,4,4,0,false
neath,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,51.911333,3,3,0,false
newbridge,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,52.129667,3,3,0,false
newcastle-upon-tyne,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,53.340000,3,4,1,false
newport,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,50.612000,3,4,1,false
northampton,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,57.167333,4,4,0,false
norwich,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,51.301333,3,4,1,false
nottingham,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,47.242333,3,3,0,false
oxford,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,55.155000,4,4,0,false
peterborough,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,59.012000,4,5,1,false
plymouth,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,78.175667,5,5,0,false
portsmouth,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,41.471333,2,2,0,false
preston,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,50.394000,3,3,0,false
reading,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,40.547667,2,3,1,false
rhyl,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,65.184333,5,4,1,false
rotherham,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,42.125667,2,2,0,false
rye,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,53.164333,3,3,0,false
salford,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,32.786667,1,3,2,true
sheffield,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,57.581667,4,3,1,false
shrewsbury,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,64.510000,5,5,0,false
southampton,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,45.889333,2,3,1,false
southend-on-sea,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,36.724000,2,1,1,false
st-helens,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,62.095000,4,4,0,false
stafford,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,38.759667,2,2,0,false
stockport,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,44.114000,2,2,0,false
stockton-on-tees,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,63.308333,4,4,0,false
stoke-on-trent,leave_out_housing_environment,air=33.333333;quiet=33.333333;green=33.333333;housing_environment=0.000000,33.482333,45.994000,55.155000,64.492333,59.801000,4,3,1,false
